id,title,so_ky_hieu,ngay_ban_hanh,loai_van_ban,ngay_co_hieu_luc,ngay_het_hieu_luc,nguon_thu_thap,ngay_dang_cong_bao,nganh,linh_vuc,co_quan_ban_hanh,chuc_danh,nguoi_ky,pham_vi,thong_tin_ap_dung,tinh_trang_hieu_luc,agent_category,status_checked_at,status_filter
88614,"Quyết định 3768/QĐ-UBND năm 2013 phê duyệt Đề án “Thực hiện chế độ luân phiên có thời hạn đối với cán bộ y tế tại cơ sở khám chữa bệnh công lập trên địa bàn Thành phố Hồ Chí Minh, giai đoạn 2013 - 2020”",3768/QĐ-UBND,11/07/2013,Quyết định,11/07/2013,,,,,Chưa phân loại,UBND Thành phố Hồ Chí Minh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
88723,"Quyết định 2805/QĐ-UBND năm 2013 công bố mới, bãi bỏ, hủy bỏ thủ tục hành chính lĩnh vực Khám, chữa bệnh thuộc thẩm quyền giải quyết của Sở Y tế thành phố Hồ Chí Minh",2805/QĐ-UBND,31/05/2013,Quyết định,31/05/2013,,,,,Chưa phân loại,UBND Thành phố Hồ Chí Minh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
98221,"Quyết định số 09/2016/QĐ-TTg Về tín dụng đối với học sinh, sinh viên Y khoa sau khi đã tốt nghiệp, trong thời gian thực hành tại các cơ sở khám bệnh, chữa bệnh để được cấp chứng chỉ hành nghề",09/2016/QĐ-TTg,02/03/2016,Quyết định,01/05/2016,,,,Y tế,Chưa phân loại,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
128249,"Thông tư số 54/2017/TT-BYT Ban hành Bộ tiêu chí ứng dụng công nghệ thông tin tại các cơ sở khám bệnh, chữa bệnh",54/2017/TT-BYT,29/12/2017,Thông tư,27/02/2018,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
99681,"Quyết định số 21/2014/QĐ-UBND Về việc quy định giá một số dịch vụ khám bệnh chữa bệnh trong cơ sở khám bệnh, chữa bệnh của nhà nước thuộc tỉnh Phú Thọ quản lý",21/2014/QĐ-UBND,19/12/2014,Quyết định,29/12/2014,,,,Tài chính,Chưa phân loại,UBND Tỉnh Phú Thọ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
9f376830-7aaf-11f1-b32f-cb9ed3eda008,"Quyết định số 82/2026/QĐ-UBND Về việc cho phép cơ sở khám bệnh, chữa bệnh do thành phố quản lý về chuyên môn được áp dụng kỹ thuật loại đặc biệt",82/2026/QĐ-UBND,29/06/2026,Quyết định,10/07/2026,,,,Y tế,"Khám bệnh, chữa bệnh",UBND Thành phố Hà Nội,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
e7837900-7aad-11f1-bc17-0fbaccfa3215,"Quyết định số 81/2026/QĐ-UBND Về việc quy định điều kiện, hồ sơ, thủ tục đề nghị xem xét thừa nhận giấy phép hành nghề do cơ quan, tổ chức có thẩm quyền của nước ngoài cấp để cấp giấy phép hành nghề khám bệnh, chữa bệnh tại Việt Nam",81/2026/QĐ-UBND,29/06/2026,Quyết định,10/07/2026,,,,Y tế,"Khám bệnh, chữa bệnh",UBND Thành phố Hà Nội,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
11251,"Thông tư số 11-BYT/TT Hướng dẫn thực hiện Điều lệ khám bệnh, chữa bệnh bằng y học cổ truyền dân tộc ban hành kèm theo Nghị định số 23/HĐBT ngày 24 tháng 1 năm 1991 của Hội đồng Bộ trưởng",11-BYT/TT,23/04/1991,Thông tư,23/04/1991,,,,Y tế,Chưa phân loại,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
113131,"Thông tư số 103/2016/TT-BQP Quy định về khám bệnh, chữa bệnh nhân đạo đối với các cơ sở khám bệnh, chữa bệnh thuộc Bộ Quốc phòng",103/2016/TT-BQP,30/06/2016,Thông tư,20/08/2016,,,,Quốc phòng,Quân y,Bộ Quốc phòng,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
128250,Thông tư số 49/2017/TT-BYT Quy định về hoạt động y tế từ xa,49/2017/TT-BYT,28/12/2017,Thông tư,15/02/2018,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
11361,Thông tư số 13-BYT/TT Bổ sung thông tư 19-BYT/TT ngày 26/7/1988 về quy định tạm thời chế độ thu tiền khám chữa bệnh và dịch vụ y tế đối với người nước ngoài,13-BYT/TT,24/04/1991,Thông tư,24/04/1991,,,,"Ngân hàng, Y tế",Chưa phân loại,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
123242,"Thông tư số 01/2017/TT-BYT quy định việc thực hiện hóa trị, xạ trị, hóa trị kết hợp xạ trị ban ngày tại cơ sở khám bệnh, chữa bệnh",01/2017/TT-BYT,06/03/2017,Thông tư,01/05/2017,,,,Y tế,Khám chữa bệnh,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
123251,"Thông tư số 24/2017/TT-BYT Quy định quy trình tiếp nhận, chăm sóc y tế và thống kê, báo cáo đối với người bệnh là nạn nhân bạo lực gia đình tại cơ sở khám bệnh, chữa bệnh",24/2017/TT-BYT,17/05/2017,Thông tư,07/07/2017,,,,,Chưa phân loại,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
124108,"Thông tư số 107/2016/TT-BQP Quy định về khám, chữa bệnh đối với quân nhân chuyên nghiệp có đủ 15 năm trở lên công tác trong Bộ Quốc phòng đã về phục viên",107/2016/TT-BQP,30/06/2016,Thông tư,15/08/2016,,,,Quốc phòng,"Quân nhân chuyên nghiệp, công nhân và viên chức quốc phòng",Bộ Quốc phòng,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
12517,"Thông tư số 135/2008/TT-BTC Hướng dẫn Nghị định số 69/2008/NĐ-CP ngày 30 tháng 5 năm 2008 của Chính phủ về chính sách khuyến khích xã hội hóa đối với các hoạt động trong lĩnh vực giáo dục, dạy nghề, y tế, văn hóa, thể thao, môi trường",135/2008/TT-BTC,31/12/2008,Thông tư,03/03/2009,,,,Tài chính,Quản lý ngân sách,Bộ Tài chính,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
128118,"Thông tư số 47/2016/TT-BYT Quy định việc tổ chức khám bệnh, chữa bệnh đột quỵ trong các cơ sở khám bệnh, chữa bệnh",47/2016/TT-BYT,30/12/2016,Thông tư,01/03/2017,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
128512,Thông tư số 20/2017/TT-BYT Quy định chi tiết một số điều của Luật dược và Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ về thuốc và nguyên liệu làm thuốc phải kiểm soát đặc biệt,20/2017/TT-BYT,10/05/2017,Thông tư,01/07/2017,,,,Y tế,Quản lý dược,Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
129483,"Thông tư số 01/2018/TT-BYT Quy định ghi nhãn thuốc, nguyên liệu làm thuốc và tờ hướng dẫn sử dụng thuốc",01/2018/TT-BYT,18/01/2018,Thông tư,01/06/2018,,,,Y tế,Quản lý dược,Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
132194,"Thông tư số 16/2018/TT-BYT quy định về kiểm soát nhiễm khuẩn trong các cơ sở khám bệnh, chữa bệnh",16/2018/TT-BYT,20/07/2018,Thông tư,01/10/2018,,,,Y tế,"Lao động, tiền lương, tiền công",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
132227,"Thông tư số 55/2017/TT-BYT Ban hành Thông tư quy định về tỷ lệ hao hụt thuốc và việc thanh toán chi phí hao hụt thuốc tại cơ sở khám bệnh, chữa bệnh.",55/2017/TT-BYT,29/12/2017,Thông tư,01/03/2018,,,,Y tế,Dược - Mỹ phẩm,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
132234,Thông tư số 41/2016/TT-BYT Quy định danh mục vi sinh vật gây bệnh truyền nhiễm theo nhóm nguy cơ và cấp độ an toàn sinh học phù hợp kỹ thuật xét nghiệm.,41/2016/TT-BYT,14/11/2016,Thông tư,01/01/2017,,,,Y tế,Y tế dự phòng,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
135489,"Thông tư số 31/2018/TT-BYT Quy định thực hiện chương trình hỗ trợ thuốc miễn phí cho cơ sở khám bệnh, chữa bệnh để điều trị cho người bệnh",31/2018/TT-BYT,30/10/2018,Thông tư,01/01/2019,,,,Y tế,"Khám bệnh, chữa bệnh",Bộ Y tế,,,,,Hết hiệu lực,,2026-08-18,Hết hiệu lực
137956,"Thông tư số 50/2017/TT-BYT Sửa đổi, bổ sung các quy định liên quan đến thanh toán chi phí khám bệnh, chữa bệnh",50/2017/TT-BYT,29/12/2017,Thông tư,01/03/2018,,,,Y tế,"Lao động, tiền lương, tiền công",Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
138162,Thông tư số 24/2019/TT-BYT của Bộ Y tế quy định về quản lý và sử dụng phụ gia thực phẩm,24/2019/TT-BYT,30/08/2019,Thông tư,16/10/2019,,,,Y tế,An toàn thực phẩm,Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
140744,"Thông tư số 34/2019/TT-BYT Quy định về tổ chức cơ sở khám bệnh, chữa bệnh quân dân y và tổ chức chỉ đạo hoạt động kết hợp quân dân y",34/2019/TT-BYT,30/12/2019,Thông tư,01/03/2020,,,,Y tế,"Khám bệnh, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
140745,"Thông tư số 35/2019/TT-BYT Quy định phạm vi hoạt động chuyên môn đối với người hành nghề khám bệnh, chữa bệnh.",35/2019/TT-BYT,30/12/2019,Thông tư,01/03/2020,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
141196,"Thông tư số 43/2017/TT-BYT Quy định tỷ lệ hao hụt đối với vị thuốc cổ truyền và việc thanh toán chi phí hao hụt tại các cơ sở khám bệnh, chữa bệnh",43/2017/TT-BYT,16/11/2017,Thông tư,01/01/2018,,,,Y tế,Quản lý dược,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
142487,Thông tư số 15/2016/TT-BYT Quy định về bệnh nghề nghiệp được hưởng bảo hiểm xã hội,15/2016/TT-BYT,15/05/2016,Thông tư,01/07/2016,,,,Y tế,Quản lý chung,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
147194,"Thông tư số 21/2020/TT-BYT hướng dẫn thực hành để cấp chứng chỉ hành nghề khám bệnh, chữa bệnh đa khoa đối với bác sỹ y khoa",21/2020/TT-BYT,30/11/2020,Thông tư,15/01/2021,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
147197,"Thông tư số 24/2020/TT-BYT Quy định về Phiếu chẩn đoán nguyên nhân tử vong, cấp Giấy báo tử và thống kê tử vong tại cơ sở khám bệnh, chữa bệnh",24/2020/TT-BYT,28/12/2020,Thông tư,01/02/2021,,,,Y tế,Quản lý chung,Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
147387,"Thông tư số 32/2020/TT-BYT quy định tiêu chuẩn chế biến, bào chế thuốc cổ truyền trong các cơ sở khám bệnh, chữa bệnh bằng y học cổ truyền",32/2020/TT-BYT,31/12/2020,Thông tư,17/02/2021,,,,Y tế,Quản lý dược,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
148061,"Thông tư số 05/2021/TT-BYT Quy định về thực hiện dân chủ trong hoạt động của cơ sở khám bệnh, chữa bệnh công lập",05/2021/TT-BYT,05/05/2021,Thông tư,01/07/2021,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
148065,"Thông tư số 49/2018/TT-BYT Hướng dẫn hoạt động xét nghiệm trong khám bệnh, chữa bệnh",49/2018/TT-BYT,28/12/2018,Thông tư,15/03/2019,,,,Y tế,"Lao động, tiền lương, tiền công",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
149982,Thông tư số 37/2019/TT-BYT quy định chế độ báo cáo thống kê ngành y tế,37/2019/TT-BYT,30/12/2019,Thông tư,01/04/2020,,,,Y tế,"Lao động, tiền lương, tiền công",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
152959,"Thông tư số 30/2021/TT-BYT quy định về hoạt động pha chế thuốc để điều trị người bệnh tại cơ sở khám bệnh, chữa bệnh",30/2021/TT-BYT,27/12/2021,Thông tư,01/03/2022,,,,Y tế,Quản lý dược,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
152964,Thông tư số 33/2021/TT-BYT quy định về công tác y tế trường học trong cơ sở giáo dục đại học và cơ sở giáo dục nghề nghiệp,33/2021/TT-BYT,31/12/2021,Thông tư,15/02/2022,,,,Y tế,Quản lý chung,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
157102,Thông tư số 29/2021/TT-BYT hướng dẫn hoạt động đào tạo chuyên môn về y tế lao động,29/2021/TT-BYT,24/12/2021,Thông tư,06/02/2022,,,,,Chưa phân loại,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
158390,"Thông tư số 10/2022/TT-BYT hướng dẫn triển khai nội dung Đầu tư, hỗ trợ phát triển vùng trồng dược liệu quý thuộc Chương trình mục tiêu quốc gia phát triển kinh tế - xã hội vùng đồng bào dân tộc thiểu số và miền núi giai đoạn 2021 - 2030, giai đoạn I: từ năm 2021 đến năm 2025",10/2022/TT-BYT,22/09/2022,Thông tư,22/09/2022,,,,Y tế,Quản lý dược,Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
159365,"Thông tư số 17/2022/TT-BYT quy định nhiệm vụ khám bệnh, chữa bệnh tâm thần của các cơ sở khám bệnh, chữa bệnh.",17/2022/TT-BYT,30/12/2022,Thông tư,15/02/2023,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
159367,"Thông tư số 19/2022/TT-BYT hướng dẫn xây dựng định mức kinh tế - kỹ thuật của dịch vụ khám bệnh, chữa bệnh thuộc lĩnh vực quản lý nhà nước của Bộ Y tế.",19/2022/TT-BYT,31/12/2022,Thông tư,15/02/2023,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
160122,"Thông tư số 02/2023/TT-BYT sửa đổi, bổ sung một số điều của Thông tư số 15/2016/TT-BYT ngày 15 tháng 5 năm 2016 của Bộ Y tế quy định về bệnh nghề nghiệp được hưởng bảo hiểm xã hội",02/2023/TT-BYT,09/02/2023,Thông tư,01/04/2023,,,,Y tế,Khám chữa bệnh,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
160130,"Thông tư số 03/2023/TT-BYT hướng dẫn vị trí việc làm, định mức số lượng người làm việc, cơ cấu viên chức theo chức danh nghề nghiệp trong đơn vị sự nghiệp y tế công lập",03/2023/TT-BYT,17/02/2023,Thông tư,05/04/2023,,,,Y tế,Quản lý chung,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
166212,Thông tư số 20/2023/TT-BYT Bãi bỏ một số văn bản quy phạm pháp luật do Bộ trưởng Bộ Y tế ban hành,20/2023/TT-BYT,14/11/2023,Thông tư,01/01/2024,,,,,Chưa phân loại,Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
166665,"Thông tư số 02/2024/TT-BYT quy định cấp giấy chứng nhận lương y, giấy chứng nhận người có bài thuốc gia truyền, giấy chứng nhận người có phương pháp chữa bệnh gia truyền và kết hợp y học cổ truyền với y học hiện đại tại cơ sở khám bệnh, chữa bệnh",02/2024/TT-BYT,12/03/2024,Thông tư,12/03/2024,,,,Y tế,"Lao động, tiền lương, tiền công",Bộ Y tế,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
166833,Thông tư số 04/2024/TT-BYT quy định về danh mục mua sắm tập trung cấp quốc gia đối với thuốc do Bộ trưởng Bộ Y tế ban hành,04/2024/TT-BYT,20/04/2024,Thông tư,20/04/2024,,,,Y tế,Kế hoạch tài chính,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
167103,Thông tư số 06/2024/TT-BYT quy định xếp hạng các đơn vị sự nghiệp y tế do Bộ trưởng Bộ Y tế ban hành,06/2024/TT-BYT,16/05/2024,Thông tư,01/07/2024,,,,Y tế,Tổ chức cán bộ,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
169436,"Thông tư số 55/2024/TT-BTC Bãi bỏ Thông tư số 210/2015/TT-BTC ngày 30/12/2015 của Bộ trưởng Bộ Tài chính quy định sử dụng nguồn ngân sách nhà nước mua bảo hiểm trách nhiệm trong khám bệnh, chữa bệnh đối với cơ sở khám bệnh, chữa bệnh công lập",55/2024/TT-BTC,26/07/2024,Thông tư,16/09/2024,,,,Tài chính,Chưa phân loại,Bộ Tài chính,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
170581,"Thông tư số 23/2024/TT-BYT về Danh mục kỹ thuật chuyên môn trong khám bệnh, chữa bệnh do Bộ trưởng Bộ Y tế ban hành",23/2024/TT-BYT,18/10/2024,Thông tư,18/10/2024,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
171116,Thông tư 27/2024/TT-BYT sửa đổi Thông tư 20/2017/TT-BYT hướng dẫn Luật Dược và Nghị định 54/2017/NĐ-CP về thuốc và nguyên liệu làm thuốc phải kiểm soát đặc biệt do Bộ trưởng Bộ Y tế ban hành,27/2024/TT-BYT,01/11/2024,Thông tư,30/01/2025,,,,Y tế,Quản lý dược,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
171150,"Thông tư 30/2024/TT-BYT quy định danh mục, nội dung gói dịch vụ y tế cơ bản do Trạm Y tế xã, phường, thị trấn thực hiện do Bộ trưởng Bộ Y tế ban hành",30/2024/TT-BYT,04/11/2024,Thông tư,19/12/2024,,,,Y tế,Y tế dự phòng,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
171709,"Thông tư 28/2024/TT-BYT về Danh mục thuốc thiết yếu và đặc điểm kinh tế - kỹ thuật của thuốc được sử dụng tại cơ sở khám bệnh, chữa bệnh thực hiện kê khai giá do Bộ trưởng Bộ Y tế ban hành",28/2024/TT-BYT,01/11/2024,Thông tư,15/12/2024,,,,Y tế,Quản lý dược,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
171711,Thông tư 35/2024/TT-BYT quy định tiêu chuẩn chất lượng cơ bản đối với bệnh viện do Bộ trưởng Bộ Y tế ban hành,35/2024/TT-BYT,16/11/2024,Thông tư,01/01/2025,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
174189,"Thông tư số 51/2024/TT-BYT quy định về thực hiện công tác xã hội trong cơ sở khám bệnh, chữa bệnh do Bộ trưởng Bộ Y tế ban hành",51/2024/TT-BYT,31/12/2024,Thông tư,01/03/2025,,,,Y tế,"Quản lý Khám, chữa bệnh",Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
