agent_category,doc_id,other_doc_id,relationship,source_is_selected,target_is_selected,relationship_is_adverse,source_title,target_title
,snapshot-c94d7b75195a67fa:12517,snapshot-c94d7b75195a67fa:29803,REL_Van_ban_HD_Q_chi_tiet,True,False,False,"Thông tư số 135/2008/TT-BTC Hướng dẫn Nghị định số 69/2008/NĐ-CP ngày 30 tháng 5 năm 2008 của Chính phủ về chính sách khuyến khích xã hội hóa đối với các hoạt động trong lĩnh vực giáo dục, dạy nghề, y tế, văn hóa, thể thao, môi trường",
,snapshot-c94d7b75195a67fa:125229,snapshot-c94d7b75195a67fa:22398,REL_Dan_chieu,True,False,False,"Thông tư liên tịch số 22/2003/TTLT-BQP-BLĐTBXH-BYT-BTC hướng dẫn Nghị định 63/2002/NĐ-CP ngày 18 tháng 6 năm 2002 của Chính phủ quy định về khám bệnh, chữa bệnh cho thân nhân sĩ quan tại ngũ",
,snapshot-c94d7b75195a67fa:125229,snapshot-c94d7b75195a67fa:9921,REL_Dan_chieu,True,False,False,"Thông tư liên tịch số 22/2003/TTLT-BQP-BLĐTBXH-BYT-BTC hướng dẫn Nghị định 63/2002/NĐ-CP ngày 18 tháng 6 năm 2002 của Chính phủ quy định về khám bệnh, chữa bệnh cho thân nhân sĩ quan tại ngũ",
,snapshot-c94d7b75195a67fa:125229,snapshot-c94d7b75195a67fa:22398,REL_Can_cu,True,False,False,"Thông tư liên tịch số 22/2003/TTLT-BQP-BLĐTBXH-BYT-BTC hướng dẫn Nghị định 63/2002/NĐ-CP ngày 18 tháng 6 năm 2002 của Chính phủ quy định về khám bệnh, chữa bệnh cho thân nhân sĩ quan tại ngũ",
,snapshot-c94d7b75195a67fa:125229,snapshot-c94d7b75195a67fa:22398,REL_Huong_dan_ap_dung,True,False,False,"Thông tư liên tịch số 22/2003/TTLT-BQP-BLĐTBXH-BYT-BTC hướng dẫn Nghị định 63/2002/NĐ-CP ngày 18 tháng 6 năm 2002 của Chính phủ quy định về khám bệnh, chữa bệnh cho thân nhân sĩ quan tại ngũ",
,snapshot-c94d7b75195a67fa:125724,snapshot-c94d7b75195a67fa:26147,REL_Dan_chieu,True,False,False,Nghị quyết số 17/2013/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh Thái Nguyên,
,snapshot-c94d7b75195a67fa:125724,snapshot-c94d7b75195a67fa:12326,REL_Can_cu,True,True,False,Nghị quyết số 17/2013/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh Thái Nguyên,Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c94d7b75195a67fa:125724,snapshot-c94d7b75195a67fa:62448,REL_Can_cu,True,True,False,Nghị quyết số 17/2013/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh Thái Nguyên,Quyết định số 538/QĐ-TTg Phê duyệt Đề án thực hiện lộ trình tiến tới bảo hiểm y tế toàn dân giai đoạn 2012-2015 và 2020
,snapshot-c94d7b75195a67fa:125724,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,Nghị quyết số 17/2013/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh Thái Nguyên,
,snapshot-c94d7b75195a67fa:125724,snapshot-c94d7b75195a67fa:24549,REL_Can_cu,True,False,False,Nghị quyết số 17/2013/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh Thái Nguyên,
,snapshot-c94d7b75195a67fa:125724,snapshot-c94d7b75195a67fa:11735,REL_Can_cu,True,False,False,Nghị quyết số 17/2013/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh Thái Nguyên,
,snapshot-c94d7b75195a67fa:125724,snapshot-c94d7b75195a67fa:18433,REL_Can_cu,True,False,False,Nghị quyết số 17/2013/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh Thái Nguyên,
,snapshot-c94d7b75195a67fa:125855,snapshot-c94d7b75195a67fa:38018,REL_Can_cu,True,True,False,Nghị quyết số 35/2017/NQ-HĐND Hỗ trợ kinh phí 30% mệnh giá mua thẻ bảo hiểm y tế cho người thuộc hộ cận nghèo trên địa bàn tỉnh Trà Vinh từ năm 2017 đến năm 2020,Nghị định số 105/2014/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế
,snapshot-c94d7b75195a67fa:125855,snapshot-c94d7b75195a67fa:65845,REL_Can_cu,True,False,False,Nghị quyết số 35/2017/NQ-HĐND Hỗ trợ kinh phí 30% mệnh giá mua thẻ bảo hiểm y tế cho người thuộc hộ cận nghèo trên địa bàn tỉnh Trà Vinh từ năm 2017 đến năm 2020,
,snapshot-c94d7b75195a67fa:125855,snapshot-c94d7b75195a67fa:70819,REL_Can_cu,True,False,False,Nghị quyết số 35/2017/NQ-HĐND Hỗ trợ kinh phí 30% mệnh giá mua thẻ bảo hiểm y tế cho người thuộc hộ cận nghèo trên địa bàn tỉnh Trà Vinh từ năm 2017 đến năm 2020,
,snapshot-c94d7b75195a67fa:125855,snapshot-c94d7b75195a67fa:70800,REL_Can_cu,True,False,False,Nghị quyết số 35/2017/NQ-HĐND Hỗ trợ kinh phí 30% mệnh giá mua thẻ bảo hiểm y tế cho người thuộc hộ cận nghèo trên địa bàn tỉnh Trà Vinh từ năm 2017 đến năm 2020,
,snapshot-c94d7b75195a67fa:125855,snapshot-c94d7b75195a67fa:92948,REL_Can_cu,True,False,False,Nghị quyết số 35/2017/NQ-HĐND Hỗ trợ kinh phí 30% mệnh giá mua thẻ bảo hiểm y tế cho người thuộc hộ cận nghèo trên địa bàn tỉnh Trà Vinh từ năm 2017 đến năm 2020,
,snapshot-c94d7b75195a67fa:125866,snapshot-c94d7b75195a67fa:22202,REL_Can_cu,True,False,False,"Quyết định số 19/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Trà Vinh ban hành kèm theo Quyết định số 33/2014/QĐ-UBND ngày 20/11/2014 của Ủy ban nhân dân tỉnh",
,snapshot-c94d7b75195a67fa:125866,snapshot-c94d7b75195a67fa:27367,REL_Can_cu,True,False,False,"Quyết định số 19/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Trà Vinh ban hành kèm theo Quyết định số 33/2014/QĐ-UBND ngày 20/11/2014 của Ủy ban nhân dân tỉnh",
,snapshot-c94d7b75195a67fa:125866,snapshot-c94d7b75195a67fa:70819,REL_Can_cu,True,False,False,"Quyết định số 19/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Trà Vinh ban hành kèm theo Quyết định số 33/2014/QĐ-UBND ngày 20/11/2014 của Ủy ban nhân dân tỉnh",
,snapshot-c94d7b75195a67fa:125866,snapshot-c94d7b75195a67fa:33447,REL_Can_cu,True,False,False,"Quyết định số 19/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Trà Vinh ban hành kèm theo Quyết định số 33/2014/QĐ-UBND ngày 20/11/2014 của Ủy ban nhân dân tỉnh",
,snapshot-c94d7b75195a67fa:125866,snapshot-c94d7b75195a67fa:70800,REL_Can_cu,True,False,False,"Quyết định số 19/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Trà Vinh ban hành kèm theo Quyết định số 33/2014/QĐ-UBND ngày 20/11/2014 của Ủy ban nhân dân tỉnh",
,snapshot-c94d7b75195a67fa:125866,snapshot-c94d7b75195a67fa:77128,REL_Sua_oi_bo_sung,True,True,False,"Quyết định số 19/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Trà Vinh ban hành kèm theo Quyết định số 33/2014/QĐ-UBND ngày 20/11/2014 của Ủy ban nhân dân tỉnh","Quyết định số 33/2014/QĐ-UBND Về việc ban hành Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Trà Vinh"
,snapshot-c94d7b75195a67fa:125910,snapshot-c94d7b75195a67fa:25170,REL_Can_cu,True,False,False,"Quyết định số 32/2017/QĐ-UBND Bãi bỏ Quyết định số 17/2015/QĐ-UBND ngày 19/6/2015 của UBND tỉnh về việc ban hành giá một số dịch vụ khám bệnh, chữa bệnh trongcác cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc phạm vi quản lý của tỉnh Nam Định.",
,snapshot-c94d7b75195a67fa:125910,snapshot-c94d7b75195a67fa:70819,REL_Can_cu,True,False,False,"Quyết định số 32/2017/QĐ-UBND Bãi bỏ Quyết định số 17/2015/QĐ-UBND ngày 19/6/2015 của UBND tỉnh về việc ban hành giá một số dịch vụ khám bệnh, chữa bệnh trongcác cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc phạm vi quản lý của tỉnh Nam Định.",
,snapshot-c94d7b75195a67fa:125910,snapshot-c94d7b75195a67fa:70800,REL_Can_cu,True,False,False,"Quyết định số 32/2017/QĐ-UBND Bãi bỏ Quyết định số 17/2015/QĐ-UBND ngày 19/6/2015 của UBND tỉnh về việc ban hành giá một số dịch vụ khám bệnh, chữa bệnh trongcác cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc phạm vi quản lý của tỉnh Nam Định.",
,snapshot-c94d7b75195a67fa:125910,snapshot-c94d7b75195a67fa:123243,REL_Can_cu,True,False,False,"Quyết định số 32/2017/QĐ-UBND Bãi bỏ Quyết định số 17/2015/QĐ-UBND ngày 19/6/2015 của UBND tỉnh về việc ban hành giá một số dịch vụ khám bệnh, chữa bệnh trongcác cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc phạm vi quản lý của tỉnh Nam Định.",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:124653,REL_Dan_chieu,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:73840,REL_Thay_the,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:74460,REL_Thay_the,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:25170,REL_Can_cu,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:70819,REL_Can_cu,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:27624,REL_Can_cu,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:27863,REL_Can_cu,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:123243,REL_Can_cu,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:52575,REL_Can_cu,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126175,snapshot-c94d7b75195a67fa:124653,REL_Can_cu,True,False,False,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",
,snapshot-c94d7b75195a67fa:126742,snapshot-c94d7b75195a67fa:25170,REL_Can_cu,True,False,False,"Quyết định số 25/2017/QĐ-UBND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ bảo hiểm y tế trong cơ sở khám bệnh, chữa bệnh Nhà nước thuộc địa phương quản lý trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:126742,snapshot-c94d7b75195a67fa:70819,REL_Can_cu,True,False,False,"Quyết định số 25/2017/QĐ-UBND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ bảo hiểm y tế trong cơ sở khám bệnh, chữa bệnh Nhà nước thuộc địa phương quản lý trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:126742,snapshot-c94d7b75195a67fa:123243,REL_Can_cu,True,False,False,"Quyết định số 25/2017/QĐ-UBND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ bảo hiểm y tế trong cơ sở khám bệnh, chữa bệnh Nhà nước thuộc địa phương quản lý trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:126742,snapshot-c94d7b75195a67fa:123478,REL_Can_cu,True,False,False,"Quyết định số 25/2017/QĐ-UBND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ bảo hiểm y tế trong cơ sở khám bệnh, chữa bệnh Nhà nước thuộc địa phương quản lý trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:126742,snapshot-c94d7b75195a67fa:44740,REL_Thay_the,True,False,False,"Quyết định số 25/2017/QĐ-UBND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ bảo hiểm y tế trong cơ sở khám bệnh, chữa bệnh Nhà nước thuộc địa phương quản lý trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:126742,snapshot-c94d7b75195a67fa:48478,REL_Thay_the,True,False,False,"Quyết định số 25/2017/QĐ-UBND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ bảo hiểm y tế trong cơ sở khám bệnh, chữa bệnh Nhà nước thuộc địa phương quản lý trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:126808,snapshot-c94d7b75195a67fa:70819,REL_Can_cu,True,False,False,"Quyết định số 21/2017/QĐ-UBND Về việc bãi bỏ Quyết định số 1854/2012/QĐ-UBND ngày 17 tháng 9 năm 2012 của Ủy ban nhân dân tỉnh Hà Giang ban hành mức giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở y tế công lập trên địa bàn tỉnh Hà Giang",
